,Unnamed: 0,is_potentially_hazardous_asteroid
5339,16756,0
5340,17693,0
5341,8135,0
5342,10702,0
5343,16959,0
5344,4467,0
5345,18388,0
5346,13425,1
5347,8411,0
5348,5587,0
5349,21004,0
5350,22552,0
5351,23417,0
5352,19060,0
5353,22730,0
5354,12365,0
5355,20129,0
5356,6045,0
5357,4021,0
5358,4819,0
5359,9631,0
5360,9488,0
5361,18756,0
5362,5118,0
5363,10130,0
5364,1644,1
5365,12278,0
5366,9918,1
5367,17435,0
5368,10766,0
5369,19152,0
5370,17128,0
5371,10011,0
5372,12884,1
5373,6496,0
5374,7747,0
5375,21749,0
5376,10318,0
5377,8850,0
5378,9881,0
5379,15549,0
5380,10291,0
5381,2292,0
5382,4950,0
5383,18076,0
5384,3486,0
5385,13887,0
5386,16052,0
5387,2676,0
5388,11529,0
5389,19938,0
5390,9036,0
5391,10676,0
5392,10187,0
5393,15953,0
5394,18219,0
5395,19690,0
5396,13241,0
5397,20386,0
5398,8018,0
5399,19655,0
5400,8238,0
5401,14540,0
5402,8031,0
5403,13956,1
5404,4699,0
5405,10036,0
5406,18231,0
5407,8427,0
5408,392,1
5409,23122,0
5410,4113,1
5411,12142,0
5412,17994,0
5413,15232,0
5414,8298,0
5415,16333,0
5416,11049,0
5417,7882,1
5418,22190,0
5419,15443,0
5420,464,0
5421,13860,0
5422,21458,0
5423,15612,0
5424,15959,0
5425,20609,0
5426,14596,0
5427,783,1
5428,19211,0
5429,21883,0
5430,13196,1
5431,9477,0
5432,17626,0
5433,13042,0
5434,1381,0
5435,5519,0
5436,10018,0
5437,14417,0
5438,2891,0
5439,4231,0
5440,10556,0
5441,9001,0
5442,5744,0
5443,12558,0
5444,21820,0
5445,22147,0
5446,15287,1
5447,17931,0
5448,20708,0
5449,5781,0
5450,1576,0
5451,12901,0
5452,22217,0
5453,12062,0
5454,11332,0
5455,5605,0
5456,3153,0
5457,21162,0
5458,2001,0
5459,767,0
5460,13752,0
5461,11116,0
5462,19701,0
5463,9970,0
5464,9974,0
5465,10286,0
5466,14054,0
5467,4773,0
5468,3352,0
5469,55,1
5470,16336,0
5471,8412,0
5472,19160,0
5473,923,1
5474,20904,0
5475,22084,0
5476,3224,0
5477,18327,0
5478,16133,0
5479,12643,0
5480,15079,0
5481,9254,0
5482,16270,1
5483,4901,1
5484,21464,0
5485,23008,0
5486,4032,0
5487,21494,0
5488,2620,0
5489,11886,0
5490,9616,0
5491,19494,0
5492,6882,0
5493,14850,0
5494,3635,0
5495,13846,0
5496,2105,0
5497,2544,0
5498,11495,0
5499,14172,0
5500,2652,0
5501,6075,1
5502,11046,0
5503,2258,0
5504,13291,0
5505,7708,0
5506,14726,0
5507,23356,0
5508,20449,0
5509,6151,0
5510,15772,0
5511,12962,0
5512,2504,0
5513,9319,0
5514,16273,0
5515,15268,0
5516,4291,0
5517,5749,1
5518,6456,0
5519,6812,0
5520,6608,0
5521,3880,1
5522,14427,0
5523,9991,1
5524,12421,0
5525,2297,0
5526,15484,0
5527,10155,0
5528,10647,0
5529,6451,0
5530,16551,0
5531,12699,0
5532,5704,0
5533,19744,0
5534,12864,0
5535,2762,1
5536,11581,0
5537,5996,0
5538,14128,0
5539,6883,0
5540,9045,0
5541,19352,0
5542,16954,0
5543,22691,0
5544,735,1
5545,2735,0
5546,12263,1
5547,16642,0
5548,10160,0
5549,17035,0
5550,2604,1
5551,9386,1
5552,6885,1
5553,13535,0
5554,12947,0
5555,8865,0
5556,19375,0
5557,5047,0
5558,15793,0
5559,15405,0
5560,22492,0
5561,5395,0
5562,5247,1
5563,1623,0
5564,15316,0
5565,16452,0
5566,23777,0
5567,22919,1
5568,11865,0
5569,22739,0
5570,23497,0
5571,6839,0
5572,433,0
5573,4418,1
5574,19269,0
5575,14252,0
5576,16412,0
5577,19835,0
5578,3646,1
5579,12289,0
5580,4954,0
5581,5204,0
5582,17979,0
5583,14996,0
5584,10224,0
5585,4722,0
5586,1806,0
5587,11971,0
5588,1677,0
5589,14234,0
5590,20614,0
5591,4853,0
5592,20942,0
5593,6044,0
5594,14061,0
5595,432,1
5596,15618,0
5597,22778,0
5598,5958,0
5599,23501,0
5600,20855,0
5601,23370,0
5602,13688,0
5603,2626,0
5604,4806,0
5605,554,0
5606,5327,0
5607,11887,0
5608,10383,0
5609,14463,0
5610,6350,0
5611,11685,0
5612,17169,0
5613,8796,0
5614,23148,1
5615,18122,0
5616,4463,0
5617,17090,0
5618,4358,0
5619,3479,0
5620,9661,0
5621,5151,0
5622,13917,0
5623,19297,0
5624,22029,0
5625,19480,0
5626,1747,0
5627,11005,0
5628,9297,0
5629,16331,0
5630,6208,0
5631,11635,0
5632,10975,0
5633,2766,1
5634,29,0
5635,23233,0
5636,17869,0
5637,7706,1
5638,23560,0
5639,4550,0
5640,13919,0
5641,23036,0
5642,22999,0
5643,10396,0
5644,13130,0
5645,545,1
5646,559,0
5647,21522,0
5648,23170,0
5649,10703,0
5650,9684,0
5651,18733,0
5652,5550,0
5653,11731,0
5654,15379,1
5655,14558,1
5656,7774,0
5657,12504,0
5658,4277,0
5659,23588,0
5660,17581,0
5661,23264,0
5662,128,0
5663,19296,0
5664,6363,0
5665,18992,0
5666,8453,0
5667,17504,0
5668,17106,0
5669,17949,0
5670,8576,0
5671,11855,0
5672,1867,0
5673,23679,0
5674,11642,0
5675,10735,0
5676,4982,1
5677,9859,0
5678,2824,0
5679,18264,0
5680,7491,0
5681,10681,1
5682,6143,0
5683,20273,0
5684,8269,0
5685,23245,0
5686,14151,0
5687,13045,0
5688,23394,0
5689,7372,0
5690,15081,0
5691,11532,1
5692,3537,0
5693,4808,0
5694,6818,0
5695,9207,0
5696,18965,0
5697,18661,0
5698,13927,0
5699,8012,0
5700,8776,0
5701,14526,0
5702,8835,0
5703,11772,0
5704,23029,0
5705,4866,0
5706,7885,1
5707,22926,0
5708,17094,0
5709,3260,0
5710,290,0
5711,4271,0
5712,18321,0
5713,19213,0
5714,3795,0
5715,11797,0
5716,4153,0
5717,14872,0
5718,18904,0
5719,10546,0
5720,19754,0
5721,20406,0
5722,16106,0
5723,13775,0
5724,15150,0
5725,10685,0
5726,10521,0
5727,10367,0
5728,9846,0
5729,20876,0
5730,4185,0
5731,23449,0
5732,1943,0
5733,12019,0
5734,13012,0
5735,9157,0
5736,2365,0
5737,1515,0
5738,6331,0
5739,22814,0
5740,6382,0
5741,3237,0
5742,13333,0
5743,5866,0
5744,23205,0
5745,23275,1
5746,11394,0
5747,16561,0
5748,14756,0
5749,17621,0
5750,13215,0
5751,5396,0
5752,6547,1
5753,13630,1
5754,18773,0
5755,18472,0
5756,11633,0
5757,13543,0
5758,19063,0
5759,23228,0
5760,21626,0
5761,15737,0
5762,4017,0
5763,15643,0
5764,11958,0
5765,2071,0
5766,21516,0
5767,6101,0
5768,16524,0
5769,3689,0
5770,23968,0
5771,6372,0
5772,11316,0
5773,21055,0
5774,23666,0
5775,23704,0
5776,1443,1
5777,16980,0
5778,3666,0
5779,23214,0
5780,22751,0
5781,1277,0
5782,2410,0
5783,8612,0
5784,21488,0
5785,7286,0
5786,15154,0
5787,20776,0
5788,20111,0
5789,12076,0
5790,13518,0
5791,3388,0
5792,18238,0
5793,8689,0
5794,15446,0
5795,11973,0
5796,18544,0
5797,17166,0
5798,9955,0
5799,10364,0
5800,6539,0
5801,5745,0
5802,4096,0
5803,7650,0
5804,9832,0
5805,11866,0
5806,19533,0
5807,1929,0
5808,4026,0
5809,5629,0
5810,18685,0
5811,23655,0
5812,3788,0
5813,14339,0
5814,3985,0
5815,18796,0
5816,23769,0
5817,18802,0
5818,23838,0
5819,18804,0
5820,198,1
5821,3850,0
5822,9434,0
5823,2308,0
5824,19769,0
5825,9934,0
5826,19997,0
5827,13858,0
5828,10573,0
5829,4056,0
5830,17029,0
5831,8375,0
5832,22978,0
5833,17316,0
5834,14953,0
5835,4721,0
5836,20758,0
5837,13666,0
5838,18720,0
5839,19092,0
5840,13585,0
5841,1921,0
5842,22545,0
5843,5717,0
5844,19648,0
5845,11649,0
5846,8879,0
5847,17497,0
5848,8047,1
5849,21481,0
5850,5171,0
5851,17223,0
5852,4025,0
5853,22654,0
5854,800,0
5855,22837,0
5856,4483,0
5857,60,0
5858,10310,0
5859,8352,0
5860,22373,0
5861,23493,0
5862,23757,0
5863,14574,1
5864,16413,0
5865,6705,0
5866,9629,0
5867,19396,0
5868,12745,0
5869,19473,0
5870,17593,1
5871,12234,0
5872,13804,0
5873,5241,0
5874,5179,0
5875,6139,0
5876,9758,0
5877,15398,0
5878,5252,0
5879,1795,1
5880,18809,0
5881,3531,0
5882,16767,0
5883,323,1
5884,22850,0
5885,18157,0
5886,7858,0
5887,11801,0
5888,15441,0
5889,4895,0
5890,788,0
5891,1955,0
5892,8881,0
5893,1734,0
5894,9637,0
5895,3866,0
5896,8000,0
5897,19603,0
5898,4365,0
5899,9026,0
5900,1410,0
5901,20838,0
5902,10595,0
5903,11212,0
5904,19535,0
5905,16654,0
5906,15119,0
5907,9736,0
5908,11118,0
5909,19499,0
5910,15038,0
5911,18389,0
5912,1591,1
5913,5808,0
5914,8920,0
5915,21142,1
5916,13289,0
5917,23834,0
5918,10353,0
5919,3682,0
5920,8744,0
5921,14795,0
5922,22981,0
5923,14767,0
5924,2583,0
5925,6244,0
5926,2284,0
5927,10652,0
5928,14204,0
5929,15120,0
5930,20504,0
5931,2134,1
5932,16428,0
5933,7563,0
5934,10478,0
5935,8736,0
5936,23924,0
5937,14581,0
5938,12641,0
5939,11292,0
5940,1961,1
5941,17197,0
5942,17351,1
5943,806,1
5944,7920,0
5945,5642,0
5946,18371,0
5947,11372,0
5948,2754,0
5949,9085,0
5950,17328,0
5951,23294,1
5952,4175,0
5953,7143,0
5954,4398,0
5955,1547,0
5956,22309,0
5957,15452,0
5958,21534,0
5959,23437,1
5960,8725,0
5961,510,0
5962,12554,0
5963,9928,0
5964,1932,1
5965,19904,0
5966,6801,0
5967,9099,0
5968,20920,0
5969,15066,0
5970,2508,0
5971,7855,0
5972,19786,0
5973,13531,0
5974,17314,0
5975,5437,0
5976,8095,0
5977,22846,0
5978,5886,0
5979,4199,0
5980,20322,0
5981,17092,0
5982,18875,0
5983,20073,0
5984,4490,0
5985,2149,0
5986,2783,0
5987,11027,0
5988,20692,0
5989,16993,0
5990,14740,0
5991,589,0
5992,4168,1
5993,1470,0
5994,20186,0
5995,19946,0
5996,13650,0
5997,9329,0
5998,473,0
5999,11939,0
6000,964,0
6001,12877,0
6002,12397,0
6003,8445,0
6004,925,1
6005,18129,0
6006,12559,0
6007,23268,0
6008,18730,0
6009,22239,0
6010,21899,0
6011,14750,0
6012,18092,0
6013,6225,0
6014,20015,0
6015,5696,0
6016,10094,0
6017,10283,0
6018,7353,0
6019,22273,0
6020,17284,0
6021,500,1
6022,16118,0
6023,12351,0
6024,6837,0
6025,20824,0
6026,12186,0
6027,14651,0
6028,13972,0
6029,23952,0
6030,20819,0
6031,17409,0
6032,8846,0
6033,5806,0
6034,1819,0
6035,21316,0
6036,13247,0
6037,2787,0
6038,6356,1
6039,5487,0
6040,1209,0
6041,23090,1
6042,16084,0
6043,16912,0
6044,5761,1
6045,10505,0
6046,20952,0
6047,7535,0
6048,381,0
6049,8417,0
6050,4087,0
6051,6292,0
6052,5169,0
6053,5333,0
6054,6419,0
6055,7126,0
6056,19251,0
6057,17084,0
6058,13497,0
6059,5023,0
6060,9170,0
6061,14021,0
6062,18665,0
6063,20364,0
6064,21685,0
6065,3884,0
6066,21897,0
6067,22141,0
6068,21963,0
6069,2897,0
6070,14361,0
6071,6427,0
6072,22390,0
6073,18675,0
6074,1245,0
6075,16886,0
6076,16356,1
6077,14745,0
6078,9574,0
6079,20788,0
6080,8293,1
6081,7740,0
6082,251,1
6083,11666,0
6084,21635,0
6085,1276,0
6086,1817,0
6087,6119,0
6088,3557,0
6089,9497,0
6090,21985,0
6091,21637,0
6092,2888,1
6093,20165,0
6094,402,0
6095,5156,0
6096,20591,0
6097,6120,0
6098,17697,0
6099,6787,0
6100,21231,0
6101,12112,0
6102,21601,0
6103,23048,0
6104,23616,1
6105,12709,0
6106,21349,0
6107,22103,0
6108,10047,0
6109,7649,0
6110,22171,0
6111,4342,0
6112,399,1
6113,23052,0
6114,23013,0
6115,3892,0
6116,14954,0
6117,39,1
6118,16079,0
6119,8497,0
6120,13339,0
6121,21714,0
6122,812,1
6123,23448,0
6124,19770,0
6125,9683,0
6126,1211,0
6127,189,0
6128,14690,0
6129,2144,1
6130,7208,0
6131,15888,0
6132,3575,0
6133,17527,1
6134,22282,0
6135,3269,0
6136,16703,0
6137,4444,0
6138,22909,0
6139,6986,0
6140,10230,0
6141,1829,1
6142,272,1
6143,21054,0
6144,6949,0
6145,15787,0
6146,12820,0
6147,8817,0
6148,15280,0
6149,22438,0
6150,5561,0
6151,18426,0
6152,9120,0
6153,22455,0
6154,14892,0
6155,22675,0
6156,20376,0
6157,23989,0
6158,9825,0
6159,1124,0
6160,22983,0
6161,21769,0
6162,15610,0
6163,19549,0
6164,3007,0
6165,18753,0
6166,9907,0
6167,17674,0
6168,2012,0
6169,2174,1
6170,226,1
6171,1757,1
6172,22275,0
6173,8713,0
6174,9348,0
6175,317,1
6176,23300,1
6177,20831,0
6178,2232,0
6179,16805,0
6180,11462,0
6181,10034,0
6182,4513,0
6183,13449,0
6184,8338,0
6185,21020,0
6186,6486,0
6187,13661,0
6188,19556,0
6189,9857,0
6190,17115,0
6191,17355,1
6192,7287,0
6193,18681,0
6194,21579,0
6195,22524,0
6196,21948,0
6197,22612,0
6198,22769,0
6199,19737,0
6200,839,0
6201,11185,0
6202,20031,0
6203,11619,0
6204,20305,0
6205,21891,0
6206,11359,1
6207,23242,0
6208,5343,0
6209,16063,0
6210,18879,0
6211,10721,0
6212,3029,0
6213,2524,0
6214,13505,0
6215,3395,0
6216,15886,0
6217,7092,0
6218,22808,0
6219,3331,1
6220,17530,0
6221,4287,1
6222,10849,0
6223,6991,0
6224,1505,0
6225,6636,0
6226,2172,0
6227,3492,0
6228,1555,1
6229,19819,0
6230,15707,0
6231,21140,0
6232,20319,0
6233,8255,0
6234,20132,0
6235,9454,0
6236,7626,0
6237,1290,0
6238,14383,0
6239,20324,0
6240,8122,0
6241,4262,1
6242,20543,0
6243,10451,0
6244,2939,1
6245,18884,0
6246,10368,0
6247,18243,0
6248,16732,0
6249,13277,0
6250,3378,0
6251,19922,0
6252,20799,0
6253,23384,0
6254,16568,0
6255,10115,0
6256,4030,0
6257,14724,0
6258,23004,0
6259,12995,0
6260,12054,0
6261,19562,0
6262,3405,0
6263,2907,0
6264,21711,0
6265,16529,0
6266,20790,0
6267,18545,0
6268,2495,0
6269,20593,1
6270,716,1
6271,7702,0
6272,12384,0
6273,20334,0
6274,9815,0
6275,6205,0
6276,7480,0
6277,21229,0
6278,16384,0
6279,23081,0
6280,14797,0
6281,14077,0
6282,9058,0
6283,13614,0
6284,14421,0
6285,7071,0
6286,3205,0
6287,1621,0
6288,729,1
6289,19550,0
6290,13147,0
6291,13817,0
6292,14847,0
6293,5472,0
6294,11610,1
6295,6769,0
6296,23672,0
6297,6960,0
6298,4856,0
6299,9048,0
6300,22975,0
6301,18573,0
6302,17615,0
6303,11875,0
6304,19329,0
6305,19275,0
6306,8848,0
6307,7782,0
6308,5293,0
6309,19559,0
6310,22062,0
6311,8151,0
6312,15998,0
6313,6911,0
6314,11518,0
6315,14015,0
6316,11293,0
6317,6846,0
6318,15167,0
6319,12666,0
6320,9672,0
6321,4119,0
6322,2243,1
6323,22841,0
6324,10289,0
6325,9543,0
6326,819,1
6327,22904,0
6328,5454,1
6329,8956,0
6330,9623,0
6331,17415,0
6332,20434,0
6333,14080,0
6334,17058,0
6335,9406,0
6336,23795,0
6337,19796,0
6338,16801,0
6339,4263,0
6340,6106,0
6341,14814,0
6342,15498,0
6343,22259,0
6344,4622,0
6345,12608,0
6346,19959,0
6347,11881,0
6348,21864,0
6349,6909,0
6350,12788,0
6351,19561,0
6352,18387,0
6353,5987,0
6354,9286,0
6355,10413,0
6356,16231,0
6357,5721,0
6358,801,0
6359,10407,0
6360,11184,0
6361,20496,0
6362,7190,0
6363,8816,0
6364,13578,0
6365,15299,0
6366,7182,0
6367,21911,0
6368,3068,1
6369,10336,0
6370,333,0
6371,14831,1
6372,18288,0
6373,2278,1
6374,17567,0
6375,17366,0
6376,22317,0
6377,18191,0
6378,10964,0
6379,18648,0
6380,22871,0
6381,19513,0
6382,20632,0
6383,1350,1
6384,19803,0
6385,18598,0
6386,5325,0
6387,10704,0
6388,840,0
6389,22725,0
6390,5147,0
6391,16120,0
6392,17541,0
6393,17854,0
6394,6076,0
6395,12990,0
6396,7861,0
6397,7551,0
6398,6902,0
6399,13936,0
6400,17534,0
6401,15381,0
6402,10143,0
6403,3764,1
6404,20575,0
6405,10855,0
6406,4793,0
6407,6518,0
6408,19327,0
6409,7545,0
6410,22002,0
6411,9065,0
6412,22278,0
6413,21396,0
6414,11978,0
6415,13710,0
6416,16535,0
6417,14568,0
6418,21702,0
6419,1528,0
6420,14036,0
6421,16210,0
6422,19662,0
6423,8327,0
6424,21976,1
6425,10391,0
6426,11515,0
6427,16238,0
6428,13038,0
6429,23545,0
6430,15197,0
6431,5365,0
6432,23591,0
6433,10866,0
6434,15219,0
6435,7360,0
6436,18181,0
6437,306,1
6438,21240,0
6439,21569,0
6440,8670,1
6441,18462,0
6442,22590,0
6443,16070,0
6444,8806,0
6445,15577,1
6446,18146,0
6447,11652,0
6448,7779,0
6449,14336,0
6450,10258,0
6451,20882,0
6452,22596,0
6453,2832,0
6454,13427,0
6455,22608,0
6456,3709,0
6457,14466,0
6458,4094,0
6459,14075,0
6460,1915,1
6461,14089,0
6462,5302,0
6463,15766,0
6464,11716,0
6465,18033,0
6466,19634,0
6467,9486,0
6468,13129,0
6469,742,1
6470,16289,0
6471,2086,0
6472,14616,0
6473,1240,1
6474,12144,0
6475,10456,0
6476,3470,0
6477,6538,0
6478,14453,0
6479,15811,0
6480,7948,0
6481,17811,0
6482,1975,0
6483,18349,0
6484,7448,0
6485,9340,0
6486,19119,0
6487,17091,1
6488,4805,0
6489,15169,0
6490,16104,0
6491,13638,0
6492,22543,0
6493,16386,0
6494,22517,0
6495,2511,0
6496,14119,0
6497,7556,0
6498,20493,0
6499,1542,1
6500,2831,0
6501,22509,0
6502,15763,0
6503,11634,0
6504,7607,1
6505,782,0
6506,10091,0
6507,3013,0
6508,20427,0
6509,2101,0
6510,153,1
6511,6166,0
6512,8940,0
6513,1938,0
6514,17989,0
6515,21027,0
6516,16217,0
6517,21444,0
6518,8515,0
6519,20191,0
6520,13832,1
6521,2859,0
6522,14376,0
6523,23729,0
6524,21763,0
6525,6935,0
6526,18833,0
6527,1323,0
6528,6338,0
6529,18365,0
6530,22148,0
6531,16113,0
6532,4091,0
6533,11890,0
6534,6951,0
6535,10248,0
6536,9639,0
6537,4683,0
6538,1270,0
6539,8485,0
6540,3565,0
6541,17961,0
6542,19897,0
6543,12001,0
6544,9603,0
6545,3989,0
6546,3402,0
6547,2858,0
6548,158,0
6549,8183,0
6550,13437,0
6551,4477,0
6552,17780,0
6553,15784,0
6554,20202,0
6555,1060,1
6556,21194,0
6557,8394,0
6558,6875,0
6559,4373,0
6560,10925,0
6561,22031,1
6562,13681,0
6563,14473,0
6564,5274,0
6565,841,0
6566,1850,0
6567,6550,0
6568,5228,0
6569,20678,0
6570,4648,0
6571,7945,0
6572,11041,0
6573,9413,0
6574,22554,0
6575,8640,0
6576,1127,0
6577,3516,0
6578,10774,0
6579,20931,0
6580,15619,0
6581,11025,0
6582,21662,0
6583,17549,0
6584,19010,0
6585,10166,0
6586,17813,1
6587,16263,0
6588,1911,0
6589,11605,0
6590,23927,0
6591,14790,0
6592,6027,0
6593,5372,0
6594,8302,1
6595,3465,0
6596,15017,0
6597,4565,0
6598,5941,0
6599,21772,0
6600,23441,0
6601,15992,0
6602,3969,0
6603,17098,0
6604,19057,0
6605,3346,0
6606,15997,0
6607,653,0
6608,16200,0
6609,16405,0
6610,13757,0
6611,23286,0
6612,9437,0
6613,5850,0
6614,16721,0
6615,18969,0
6616,2677,1
6617,8593,0
6618,10284,0
6619,18463,0
6620,9450,0
6621,5655,0
6622,13263,0
6623,8589,0
6624,11948,0
6625,18754,0
6626,6468,0
6627,23957,0
6628,8587,0
6629,19928,0
6630,5677,0
6631,205,0
6632,18890,0
6633,11860,0
6634,3480,0
6635,10365,0
6636,9811,0
6637,20491,0
6638,16584,0
6639,20279,0
6640,14905,0
6641,5394,0
6642,23803,0
6643,3372,0
6644,6074,0
6645,13383,0
6646,58,0
6647,9745,0
6648,18902,0
6649,193,0
6650,6615,0
6651,11150,0
6652,19195,0
6653,17456,0
6654,18004,0
6655,678,0
6656,11701,1
6657,16467,0
6658,6930,0
6659,15849,0
6660,3229,0
6661,5612,0
6662,4957,0
6663,6737,0
6664,10846,0
6665,5666,0
6666,6642,0
6667,21787,0
6668,4776,1
6669,16945,0
6670,9850,0
6671,20636,0
6672,19475,0
6673,14703,0
6674,7811,0
6675,10109,0
6676,17279,0
6677,1008,1
6678,19631,0
6679,23296,0
6680,7209,0
6681,4346,0
6682,5077,0
6683,12497,0
6684,13484,0
6685,1143,1
6686,7730,0
6687,5755,0
6688,12776,0
6689,2152,0
6690,5502,0
6691,19567,0
6692,13369,0
6693,16445,0
6694,3393,0
6695,14860,0
6696,10609,0
6697,10854,0
6698,14166,0
6699,5215,0
6700,9495,0
6701,9384,0
6702,20881,0
6703,9807,0
6704,1617,0
6705,3053,1
6706,19349,0
6707,22095,0
6708,17703,0
6709,14082,0
6710,19844,0
6711,23154,0
6712,20553,0
6713,17142,0
6714,10956,0
6715,10658,0
6716,9967,0
6717,9200,0
6718,3980,1
6719,8006,0
6720,21443,0
6721,23365,0
6722,5322,0
6723,1959,1
6724,16114,0
6725,10929,1
6726,19606,0
6727,15475,0
6728,3461,0
6729,6553,1
6730,20748,0
6731,8171,0
6732,4899,0
6733,7568,0
6734,7833,0
6735,9417,1
6736,17026,0
6737,23351,0
6738,18888,0
6739,5930,0
6740,18214,0
6741,14569,1
6742,4910,0
6743,7153,0
6744,4069,0
6745,3609,0
6746,449,1
6747,16629,1
6748,3104,0
6749,2050,0
6750,2412,0
6751,21307,0
6752,8265,0
6753,3485,0
6754,12717,0
6755,17540,0
6756,5399,0
6757,14874,0
6758,19727,0
6759,3923,0
6760,6646,0
6761,11178,1
6762,17444,0
6763,10172,0
6764,21144,0
6765,597,0
6766,8043,0
6767,20168,0
6768,8478,0
6769,2741,0
6770,12799,1
6771,6039,0
6772,4235,0
6773,21652,0
6774,23965,0
6775,12662,0
6776,9923,0
6777,23080,0
6778,22502,0
6779,3259,1
6780,20028,0
6781,15762,0
6782,13581,0
6783,7823,0
6784,3631,0
6785,9124,0
6786,22254,0
6787,7001,0
6788,18784,0
6789,4079,1
6790,5039,0
6791,19469,0
6792,7932,0
6793,20798,0
6794,9240,0
6795,7007,0
6796,23543,0
6797,2047,0
6798,13360,0
6799,23479,0
6800,9524,0
6801,18928,0
6802,19983,0
6803,15563,1
6804,9328,0
6805,804,0
6806,15815,0
6807,16292,0
6808,4936,0
6809,19022,0
6810,2267,1
6811,9492,0
6812,18744,0
6813,202,0
6814,20350,0
6815,21279,0
6816,13290,0
6817,21784,0
6818,10635,0
6819,11546,0
6820,13086,0
6821,15550,0
6822,9782,0
6823,10162,0
6824,948,1
6825,3359,0
6826,2934,0
6827,13166,0
6828,21840,0
6829,8386,0
6830,11384,0
6831,15502,0
6832,16531,0
6833,5088,0
6834,9215,0
6835,2894,0
6836,22835,0
6837,20225,0
6838,13271,0
6839,15556,0
6840,865,1
6841,5955,0
6842,16804,0
6843,12046,0
6844,17245,0
6845,20883,0
6846,5294,0
6847,9049,0
6848,5833,0
6849,14505,0
6850,7533,0
6851,17725,0
6852,6057,1
6853,9994,0
6854,20458,0
6855,21205,0
6856,8169,0
6857,21127,0
6858,13246,0
6859,18303,0
6860,98,0
6861,7680,0
6862,8622,0
6863,17538,0
6864,17824,0
6865,18593,0
6866,22839,0
6867,2961,0
6868,22694,0
6869,3425,0
6870,9159,0
6871,12013,0
6872,21456,0
6873,21283,0
6874,8994,0
6875,13771,0
6876,2667,0
6877,14224,0
6878,8508,0
6879,12915,0
6880,14976,0
6881,1598,0
6882,15346,0
6883,4044,0
6884,976,0
6885,10096,0
6886,18102,0
6887,19590,0
6888,16103,0
6889,11213,0
6890,8332,0
6891,6634,0
6892,10787,0
6893,1997,1
6894,19346,0
6895,7788,0
6896,986,0
6897,12295,0
6898,18895,0
6899,1364,0
6900,19616,0
6901,15935,0
6902,1837,0
6903,19643,0
6904,1934,0
6905,23244,0
6906,1082,0
6907,14494,0
6908,22957,0
6909,15593,0
6910,10717,0
6911,2716,1
6912,2497,0
6913,1569,0
6914,20679,0
6915,8647,0
6916,13468,0
6917,14342,0
6918,21408,0
6919,22252,1
6920,12436,0
6921,23526,0
6922,18673,0
6923,5120,0
6924,6165,0
6925,12777,0
6926,11628,0
6927,17744,0
6928,10448,0
6929,3701,0
6930,5389,0
6931,19488,0
6932,16406,0
6933,20432,0
6934,12208,0
6935,15797,0
6936,21309,0
6937,8772,0
6938,13145,0
6939,13357,0
6940,2549,0
6941,5789,0
6942,1120,0
6943,16347,0
6944,5089,0
6945,19607,1
6946,4600,0
6947,2477,0
6948,10346,0
6949,5387,0
6950,8782,0
6951,16459,0
6952,12732,0
6953,10054,1
6954,11727,0
6955,7357,0
6956,1257,0
6957,17410,0
6958,23425,0
6959,4124,0
6960,9250,0
6961,17039,0
6962,17119,0
6963,16465,0
6964,7345,0
6965,9394,0
6966,23111,0
6967,8557,0
6968,21540,0
6969,15206,0
6970,23383,0
6971,15674,0
6972,19851,0
6973,6117,0
6974,1687,0
6975,8867,0
6976,14350,0
6977,20151,0
6978,19920,0
6979,1839,0
6980,18037,0
6981,2016,0
6982,21473,0
6983,2579,0
6984,22174,0
6985,12185,0
6986,10231,0
6987,17682,0
6988,10999,0
6989,17156,0
6990,12906,0
6991,16650,0
6992,17261,0
6993,16014,0
6994,15416,0
6995,10993,0
6996,15062,0
6997,15279,0
6998,16446,0
6999,17535,0
7000,17721,0
7001,4352,0
7002,11852,0
7003,8201,0
7004,16168,0
7005,11589,0
7006,19102,0
7007,3464,0
7008,8220,0
7009,14169,0
7010,8365,0
7011,18198,0
7012,18757,0
7013,21764,0
7014,8734,0
7015,20643,0
7016,874,0
7017,10728,0
7018,3651,0
7019,20008,0
7020,11131,0
7021,7304,0
7022,974,0
7023,918,0
7024,19311,1
7025,8919,0
7026,21854,0
7027,6807,0
7028,16192,1
7029,7690,0
7030,20416,0
7031,13408,0
7032,20374,0
7033,11313,0
7034,4323,0
7035,13903,0
7036,23334,0
7037,23726,0
7038,9713,0
7039,13396,0
7040,2083,1
7041,4917,0
7042,5959,0
7043,18915,0
7044,13460,0
7045,17130,0
7046,8182,0
7047,17153,0
7048,3182,0
7049,21909,0
7050,23846,0
7051,23116,0
7052,9419,0
7053,22606,0
7054,1181,0
7055,10806,0
7056,20996,0
7057,12190,0
7058,21363,0
7059,3618,0
7060,21512,0
7061,12907,1
7062,9021,0
7063,2747,0
7064,19162,0
7065,13699,0
7066,15422,0
7067,10181,0
7068,2330,0
7069,174,0
7070,16468,0
7071,8961,0
7072,16392,0
7073,2007,1
7074,23003,0
7075,14592,0
7076,15869,0
7077,13265,0
7078,10041,0
7079,5883,0
7080,19624,0
7081,11961,0
7082,16988,0
7083,8993,1
7084,18551,1
7085,18930,0
7086,2220,0
7087,21754,0
7088,7815,1
7089,10001,0
7090,14637,0
7091,14603,0
7092,23749,0
7093,15579,0
